id,place_name,average_rating,granular_category,lat,lng
60,Al-Muaizilah District Park,4.2,park,24.7797486,46.8351307
61,Al Nahda Second Park,4,park,24.7761372,46.828463
62,Small Children Park,4.1,park,24.6774369,46.7201622
63,Olaya park,4.1,park,24.705392,46.7091565
64,Olaya park,N\A,park,24.7052982,46.708884
65,"Al Olaya, Park",4.2,park,24.680487,46.6825655
66,Garden and Playground,4,park,24.5816011,46.7718095
67,Spring Park,3.7,park,24.5776106,46.7829998
68,Al-Amariya view,3.3,park,24.7135517,46.6752957
69,Alrimal Park,3.9,park,24.5832302,46.606902
70,Jax Park,3.7,park,24.7457942,46.5384899
71,Al samhaniya,5,park,24.7481198,46.5363345
72,Al bujairy,N\A,park,24.7481198,46.5363345
73,King Abdulaziz Park,4.9,park,24.855002,46.6961821
74,ALMAJDIAH 144,4.5,park,24.8685984,46.6498298
75,Al Multaqa Park,4.4,park,24.8562922,46.6507813
76,Masharef Hills ,5,park,24.8736017,46.6448468
77,Al Naseem West District Park,4.7,park,24.7322325,46.8315528
78,Al Khaldiyah Park,3.8,park,24.6156283,46.7643741
79,Manfoha Park,3.6,park,24.6139501,46.720618
80,hattab Park,N\A,park,24.8038683,46.8447523
81,First Nahda District Park,3.4,park,24.7640466,46.8211159
82,Al Naseem District Park,3.3,park,24.7327856,46.8374466
83,Al Naseem 10th District Park,N\A,park,24.7466871,46.8203825
84,Matwiyah Park,4.5,park,24.737959,46.5754698
85,AlHejailan Farm - Al Wasita,4.5,park,24.7290623,46.5691845
86,Lake Hanifa Valley - Dam stone,4.5,park,24.5712879,46.7219426
87,Manakh King Abdulaziz Park,3.9,park,24.6177403,46.7726395
88,King Abdulaziz park,4.5,park,24.6172461,46.7723085
89,AlWedad Garden,3.3,park,24.8987019,46.6376053
90,Dhahrat Laban Park,5,park,24.6420998,46.5563503
91,Bader Park,3.8,park,24.5557384,46.7208061
92,Dhahrat Laban Park,3.8,park,24.6368108,46.5542205
93,Al Bujairi Park Garden,2.9,park,24.7389139,46.5732472
94,Jawzat Ad Diriyah Park,4.3,park,24.7379716,46.5730984
95,Park,4.5,park,24.7490698,46.5697356
96,Lake park Riyadh,N\A,park,24.7135517,46.6752957
97,Eastern Dhahrat Laban Park,3.7,park,24.6554784,46.5713831
98,Al Bujairi Heritage Park,4.4,park,24.7360934,46.574162
99,Al Amal Park,N\A,park,24.7494029,46.9028375
100,Nadwa Park,3.8,park,24.7970931,46.869504
101,Prince Naser Park,3.3,park,24.670616,46.6626219
102,King Salman Science Oasis,4.2,park,24.7042282,46.7000132
103,National Center for Wildlife,3.8,park,24.7022579,46.7413833
104,Wlking Area,4.8,park,24.690338,46.7057953
105,Walking area,5,park,24.6859685,46.7047221
106,Sulaymaniyah Playground,3.9,park,24.6945566,46.7120142
107,Park,N\A,park,24.6717342,46.6746526
108,Garden,3.3,park,24.6696142,46.6758445
109,Garden,5,park,24.6693879,46.6779584
110,Taybah Park,3.8,park,24.5544933,46.8114761
111,Al Gawza Park,3.9,park,24.6980355,46.6987103
112,King Fahad Library Park,4.3,park,24.6863562,46.6879202
113,Alsroor Park,4,park,24.6906345,46.7269618
114,Al Nazim  park,3.4,park,24.8106713,46.8794945
115,Radius Garden,4.3,park,24.6792372,46.7087683
116,Sitting Area,4.7,park,24.7019535,46.7463058
117,Carnation Park,4,park,24.6914726,46.7367262
118,Al Rayeh Garden,4,park,24.6814465,46.7045264
119,Malaz Park ,3.6,park,24.6759171,46.7313292
120,Mutanabi Park,3.8,park,24.6758559,46.7313413
121,Al Nahda Park - Start Point,3.8,park,24.7036138,46.7451501
122,Taiba Park North Side,N\A,park,24.5562696,46.8059756
123,Garden in Yarmouk district,3.8,park,24.558074,46.804613
124,King Salman Park,N\A,park,24.7088259,46.7142481
125,Shubra district park,4.2,park,24.5653676,46.6492438
126,Marwa Walk,5,park,24.5250652,46.6499961
127,Marwa Second Park,4,park,24.534338,46.6603839
128,Third Western Suwaidi Park,4,park,24.5642908,46.6366436
129,Imam Abdulrahman Alfaisal Hospital Garden,5,park,24.5276503,46.6519735
130,Owsaa Lake Park,4.7,park,24.5591486,46.652743
131,Wadi Hanifa,4.3,park,24.7198661,46.5712558
132,Park,4.6,park,24.6934793,46.5806955
133,Al Nahda Park,4,park,24.6864146,46.7549525
134,Al-Jabri Garden,N\A,park,24.7426943,46.8407774
135,Zahra Park,3.8,park,24.6891412,46.7285941
136,New Ashbilia District Park,3.6,park,24.7871993,46.7908979
137,Park Wadi Hanifa Dir'iyya,4.2,park,24.7683566,46.5325656
138,Alhadhabah Park,4,park,24.5918041,46.7801982
139,Ishbiliyah New Park,3.6,park,24.7871993,46.7908979
140,alrayyan birds,4.2,park,24.8645898,46.6160773
141,Third Arqah Park,4,park,24.6891037,46.5959261
142,Irqah Wadi Hanifa,5,park,24.6785488,46.6070573
143,Assidr Park,4.4,park,24.6811067,46.6127727
144,Assabaa Park,4.4,park,24.6841452,46.6144119
145,Irqah Park,4,park,24.6866629,46.5865183
146,Al Tarf Park,3.6,park,24.749823,46.8389082
147,Rathath Es,3.7,park,24.616188,46.709965
148,Olaisha Park,4,park,24.6294434,46.6775695
149,Fog World,3.5,park,24.616017,46.7097931
150,Wadi Hanifah,4.2,park,24.5923186,46.7048389
151,Water Park Area,4.3,park,24.5892181,46.7061458
152,"Pigeon, walking and cycling yard",4.4,park,24.5957202,46.6963175
153,Public Al-Suwaidi Garden,3.9,park,24.5970372,46.6950887
154,King Fahd District Park,4,park,24.7337732,46.674437
155,Um Al Hamam Park,3.8,park,24.7004556,46.6483678
156,AlSalem Park,4.1,park,24.7050989,46.670301
157,Cookie’s Studios,4.5,park,24.7104514,46.6747815
158,Abdul Kader Shop,3,park,24.7134546,46.6718374
159,Al Rahmaniyah Park,4,park,24.7144173,46.6644926
160,Riviera Compound 3 (12 B),3.8,park,24.852767,46.6228301
161,"Fountain Park, Al Bustan Village",N\A,park,24.853556,46.6373387
162,Hello Park,4.4,park,24.6923933,46.6695316
163,The Fountain,4.5,park,24.8414439,46.7333447
164,AZAR GARDENS,5,park,24.7079149,46.679419
165,Oqla,3.7,park,24.9559727,46.6581208
166,Garden Al Jana Daria,N\A,park,24.801633,46.8604751
167,Garden Janadriah,3.7,park,24.8014838,46.8613203
168,Laban Park,3.9,park,24.637671,46.5675731
169,Wadi Hanifah,4.5,park,24.7093784,46.5903303
170,Al-Yamamah Garden,3.7,park,24.5884724,46.713346
171,Wadi Hanifa,5,park,24.5832906,46.7113533
172,MC Park,N\A,park,24.7548734,46.8668481
173,Al Shoumoukh Park,3.9,park,24.7517911,46.6836632
174,AL Dhouha Park.,4.1,park,24.7294936,46.6751016
175,AlBustan Park,5,park,24.7238024,46.6786298
176,Shatha Park,3.9,park,24.7370468,46.6765419
177,Park for kids,3.4,park,24.7163393,46.6937305
178,Urubah Park,N\A,park,24.7114372,46.6554206
179,Al Yasmin Park,4.1,park,24.8250283,46.6469826
180,Ar Rabi Park,3.7,park,24.830744,46.664677
181,Al Yasmin Garden 6,3.9,park,24.8293701,46.6334035
182,Qurtoba Neighborhood Park,4.3,park,24.8043208,46.7313845
183,Al Hamra Park,4.1,park,24.781456,46.7612858
184,Al Khaleej Garden,3.9,park,24.7656804,46.7988825
185,First Gulf Park,3.9,park,24.7664811,46.7985952
186,Neighborhood Park,5,park,24.7673121,46.8025688
187,Alkhaleej Park,3,park,24.7739295,46.7999798
188,Albasmah Park,4,park,24.7434952,46.6902751
189,Garden Manhal,4,park,24.744282,46.6952767
190,Alsurwat Park,3.8,park,24.7398477,46.6865545
191,Urubah Primary Substation,N\A,park,24.723957,46.693234
192,Albalad park,4,park,24.6048125,46.7361875
193,Al Iman Park,3,park,24.6032016,46.7337458
194,Nesto Park,4.5,park,24.5984413,46.7477445
195,Al Arfaj Park,4,park,24.6106841,46.7474272
196,Al Yarmuk Park,2.8,park,24.79556,46.7709449
197,Rasheed Park,4,park,24.8185367,46.7491284
198,Al Munisiyah Park,3.8,park,24.8177529,46.7579755
199,Al Qalam Park,3.9,park,24.818009,46.75779
200,First Qurtoba Park,N\A,park,24.8161127,46.7382008
201,Qurtoba 6,4.4,park,24.8161808,46.7382398
202,West Qurtoba Park,3.7,park,24.8019579,46.72712
203,Al Arjuan Park,2.8,park,24.801747,46.7266489
204,Second Narjis Park,3.6,park,24.8249692,46.6688257
205,Al Lotus Park,5,park,24.8244234,46.6677285
206,Alyasmine Park,4.3,park,24.8201258,46.660095
207,Flower Path - King Abdullah Walkway,4.4,park,24.7389692,46.7035638
208,Prince Sultan Walkway,4.6,park,24.7356729,46.6958377
209,Salah Aldeen Park,4.1,park,24.7368766,46.6927813
210,King Abdullah Walkways and Park,4.5,park,24.7401888,46.6949149
211,King Abdullah Walkways and Park,4.7,park,24.7413318,46.6975081
212,King Salman Park Foundation(Site Office),4.7,park,24.7252311,46.6985087
213,The Durra Garden,3.9,park,24.7418514,46.6911387
214,Almather Housing Park,4.5,park,24.6749271,46.7018298
215,Al Shifa Walkway,4.3,park,24.575066,46.6975191
216,Wadi Hanifa Park,4.3,park,24.5522524,46.7406021
217,Al-Narjis garden,4.2,park,24.82379,46.6915524
218,Noura Park,3.9,park,24.8261661,46.7437095
219,Altilal Park,3.7,park,24.5501395,46.7244689
220,Alfarhah,4.1,park,24.7671389,46.5658611
221,Al Rihab Park,4.3,park,24.7811495,46.565249
222,Aldiriyah Park,5,park,24.7659167,46.5684444
223,Irqah Garen,4.5,park,24.6872782,46.6108428
224,Alkhamilah Park,4,park,24.6905872,46.6117746
225,Ar Ramly Park,5,park,24.8136932,46.7240915
226,Munsiyah district park (5),4.4,park,24.8292125,46.7520097
227,Dar Jeel Park,5,park,24.6917067,46.6057249
228,Al Anoud Stable for Arabian Horses,5,park,24.7650399,46.8238276
229,Alnafl Walkway,3.8,park,24.5753054,46.7591808
230,Al Luluah Park and Walkway,3.3,park,24.5743497,46.7592109
231,Alshalal Park,3.4,park,24.611954,46.7264517
232,King Abdullah Park,4.5,park,24.5366179,46.4611877
233,Al Nazeem Wild Front,5,park,24.8211169,46.8990848
234,Al Nazeem Walkway,4.2,park,24.8217355,46.8989624
235,sokon garden,4,park,24.5517221,46.6893595
236,Garden buds,4.1,park,24.7265788,46.6843696
237,Falah Park,4.1,park,24.7919969,46.7063861
238,Al Hamra Park,4.1,park,24.7864166,46.7600322
239,SABIC Park,3.9,park,24.7958023,46.7245817
240,First Granada Park,4,park,24.7981855,46.7480733
241,Al Aghsan Park,4,park,24.7316979,46.6811399
242,Alsunbulah Park,4.1,park,24.72916,46.6817101
243,Alshuhada Park,4.3,park,24.7918293,46.7428377
244,Attyaf Garden,N\A,park,24.8009995,46.7615309
245,Alshuhada Park,4.2,park,24.7909754,46.742126
246,Wadi Hanifah Park,4.5,park,24.6560988,46.6131872
247,Wadi Hanifa Lake,4.3,park,24.6605625,46.6070625
248,Alsafarat Park,4.5,park,24.6762088,46.6142007
249,Sidr Park,4.7,park,24.6762898,46.6136099
250,Al Nafal Park,4.4,park,24.676567,46.6135137
251,Al Arrar Park,4.5,park,24.676358,46.6177777
252,Asheeh Park,4.5,park,24.6759751,46.6203174
253,DQ walking & Cycling track,4.6,park,24.6755035,46.6209665
254,Yamamah Park,4.4,park,24.681245,46.6161533
255,King Abdullah Park,4.3,park,24.6663356,46.7372099
256,Wadi Webair,4.5,park,24.6616677,46.6060226
257,An Nassriah Park,5,park,24.673396,46.6556151
258,Alhashim Park,5,park,24.6765509,46.6499391
259,AlHinaa Park,3.8,park,24.6525717,46.6678881
260,Al-Athel Garden,4.2,park,24.6729205,46.6355054
261,Talha Garden,4.3,park,24.671229,46.6321772
262,Sharfiyya park,3.9,park,24.6563621,46.6710163
263,Al-Hada Park,4.1,park,24.6588259,46.6271934
264,Fourth Children Playgroung Alsulaimaniah Neighborhood,5,park,24.7103455,46.7034804
265,Alsulaimaniah Park,4,park,24.7075414,46.7049896
266,Muntzah Albujairi Garden,4.2,park,24.7352804,46.5773588
267,Wadi Irqah Park,4.4,park,24.7034493,46.6039861
268,Narjis Public Walkway,4.2,park,24.8287878,46.6671592
269,Alnaseem Park,N\A,park,24.7275936,46.845584
270,AlGhubairah Park,3.8,park,24.6176163,46.7315681
271,Khuyool Park,3.7,park,24.5924007,46.722637
272,Richard Bödeker Park,4.5,park,24.6759041,46.6285877
273,Ar Raihan Park,4.4,park,24.6818567,46.6363976
274,Grassy Park,4.1,park,24.6723888,46.625563
275,Cave Park,3.9,park,24.6740511,46.6738429
276,Al Watan Park,4.2,park,24.6449364,46.7115062
277,Aeryjae second garden,3.8,park,24.588339,46.5989523
278,Alsalam park,4,park,24.7040647,46.8134124
279,Al Douh Park,3.8,park,24.5806365,46.5861858
280,Rawdah Park,4.2,park,24.731698,46.7755667
281,Carmen Park Chalets,3.6,park,24.5480597,46.5732209
282,Al Mubarky Walkway,5,park,24.7485833,46.8081894
283,Al Nahdhah Park,4,park,24.747323,46.8046942
284,Al Aqiq Park,3.9,park,24.7816934,46.6253145
285,Salman AlFarsy Park,3.9,park,24.7818061,46.796826
286,Ishbiliyah Neighborhood Children's Park,3.9,park,24.7891276,46.8017836
287,AlFarsy park,4.3,park,24.7820794,46.7949833
288,"Visitor Pavillion, King Salman Park",4.3,park,24.7145412,46.7116993
289,King Salman Park,4.7,park,24.7140163,46.707157
290,Wadi Hanifa Garden,4.5,park,24.6678395,46.607265
291,Wadi Hanifa Park,4.3,park,24.6531667,46.6203056
292,Wadi Hanifa Park,4.6,park,24.6654173,46.6075547
293,Wadi Hanifa Garden,4.5,park,24.6604416,46.6031463
294,Under the stars,4,park,24.6650529,46.6085998
295,Al Shohada Garden,4.1,park,24.7925824,46.7361641
296,Al Sausan Park,4.3,park,24.6973001,46.6600428
297,AlQairawan Park,3.8,park,24.869821,46.574517
298,caravan valley,4.3,park,24.9444541,46.5672245
299,AlFateh Park,3.9,park,24.7467308,46.7930953
300,Nourah Albassam Park,5,park,24.8282954,46.7316241
301,Public Park,5,park,24.8203625,46.7337605
302,Dhahrat Laban Park,4.1,park,24.643435,46.5738934
303,Al Arjan Park,4.8,park,24.8089341,46.744616
304,Yarmouk Walkway,4.8,park,24.796145,46.7641368
305,Gharnatah Walkway,4.3,park,24.7891985,46.7393796
306,Alshuhadaa 4,4.7,park,24.7929266,46.7363125
307,Diyaar Alsaad Park,3.9,park,24.9713744,46.6264147
308,Shams Park,4.3,park,24.9674088,46.6176781
309,AlFanar Park,4.3,park,24.5339818,46.9372939
310,AlQadisiah Park,3.7,park,24.8068672,46.8182771
311,An Narjis Park,N\A,park,24.7451657,46.6979256
312,Okaz Park,3.8,park,24.5227626,46.677292
313,AlAjial Park,4,park,24.726992,46.6820143
314,Albahjah Park,N\A,park,24.5878499,46.7230241
315,Albawardi garden,3.7,park,24.5835118,46.7749075
316,Saif Alghulaisy stable,N\A,park,24.9527016,46.8581912
317,Almahdiah View,3.5,park,24.6259673,46.467857
318,AlDarr AlBaidaa Nieghborhood Park,5,park,24.5723478,46.8038737
319,DQ Running Track,5,park,24.6832935,46.6231824
320,Noel n Elbert Tambayan Park,4.5,park,24.6811862,46.6224508
321,AlFazari Feild,4,park,24.6845711,46.6247139
322,"Khuzama Park, Diplomatic Quarters",4.3,park,24.686497,46.621927
323,DQ Seating Area,1,park,24.6838043,46.6243327
324,Shurooq AlDarr,5,park,24.5536555,46.7796896
325,AlFajr Park,3.6,park,24.7356619,46.6791553
326,Alanuar Park,4.2,park,24.7323096,46.6795136
327,King Salman park,4.5,park,24.7205206,46.6968415
328,Garden Inshirah,3.8,park,24.7377588,46.6783658
329,King Salman Aroubah Park Gate,4.6,park,24.7227721,46.7024239
330,Badr II Park,3.14,park,24.52618532,46.69862241
331,Alkhulaij Park,5,park,24.7702826,46.7838761
332,Muhaidib Hotel,3.7,hotel,24.6771892,46.727269
333,Milinia Alulia Hotel,3.7,hotel,24.7059844,46.6770079
334,Dome,3.1,hotel,24.7153331,46.696429
335,ALMUHAIDB HOTEL,3.6,hotel,24.6816743,46.6914927
336,Taleen Hotel,3.4,hotel,24.690915,46.709006
337,Mira Suits Antoun,3.7,hotel,24.692248,46.7229086
338,Boudl Khurais Hotel,3.3,hotel,24.6801696,46.6932212
339,Mena Andalusia Hotel,3.4,hotel,24.6812654,46.6900307
340,Narcissus Hotel Riyadh,4.4,hotel,24.6956749,46.6836215
341,Reef Almalaz Hotel,2.7,hotel,24.6590531,46.7207947
342,Golden Tulip Al-Nasiriah hotel,3.5,hotel,24.6595734,46.683504
343,"Holiday Inn Riyadh - Olaya, an IHG Hotel",4,hotel,24.6803592,46.6905197
344,The Business Boutique Hotel,3.4,hotel,24.6926749,46.6844298
345,Shahen Resort,4.1,hotel,24.8584853,46.656011
346,Holiday Resort & Villas,3.9,hotel,24.8409176,46.6824406
347,Tallen Almaseef Hotel,3.1,hotel,24.763771,46.6841505
348,Executives Hotel Al Azizia,3.8,hotel,24.5964682,46.7451543
349,Albahia Hotels,3.5,hotel,24.601565,46.7538884
350,Orchid Almansour Hotel,3.3,hotel,24.6991892,46.7183384
351,Novotel Riyadh Al Anoud,4.2,hotel,24.7068776,46.6755136
352,Park House Hotel Apartments,4.1,hotel,24.7187663,46.6804909
353,Crowne Plaza Riyadh Al Waha,4.3,hotel,24.7421336,46.7250801
354,Qasr Albaroon Almaseef ,2.5,hotel,24.763771,46.6841505
355,Rafa,3.8,hotel,24.7714448,46.6985343
356,Ewaa Express Hotel - Al Olaya  ,3.6,hotel,24.6934707,46.6849224
357,Chalets Smoky Water Water,3.6,hotel,24.8835354,46.6184629
358,Pearls Venice Hotel Apartments,3.3,hotel,24.7582723,46.727261
359,Obaer Hotel,3.6,hotel,24.6887204,46.68802
360,Sheraton Riyadh Hotel & Towers,4.2,hotel,24.7274703,46.6652457
361,Crowne Plaza Riyadh Palace,4.4,hotel,24.6647143,46.7113242
362,Carawan Al Fahad Hotel,3.9,hotel,24.7108041,46.670519
363,Hotel Al Khozama,4,hotel,24.6919914,46.6857019
364,Mandarin Oriental Alfaisaliah,4.5,hotel,24.6903668,46.6841129
365,Four Seasons Hotel Riyadh At Kingdom Center,4.5,hotel,24.7113676,46.6743073
366,"Holiday Inn Riyadh - al Qasr, an IHG Hotel",4,hotel,24.683901,46.688032
367,Rosh Rayhaan by Rotana,4.5,hotel,24.7004029,46.6819706
368,"Alhamra palace By Warwick,Riyadh",3.8,hotel,24.7305628,46.6690566
369,Mandarin Alshamal Hotel Apartments,4.3,hotel,24.7539978,46.6787789
370,Riyadh Marriott Hotel,4.2,hotel,24.6859161,46.712343
371,Days Hotel by Wyndham Olaya Riyadh,3.7,hotel,24.6922593,46.6843361
372,Riyadh Airport Marriott Hotel,4.3,hotel,24.9244498,46.7129794
373,Wahat Ghanati Hotel,3.7,hotel,24.7899436,46.8215394
374,Takala Hotel Apartments,3.6,hotel,24.807339,46.7832623
375,Sama Nadirin suites,3.6,hotel,24.7827809,46.833059
376,"Radisson Blu Hotel, Riyadh",4.2,hotel,24.6708028,46.7188387
377,Nayyara,3.4,hotel,24.6825049,46.6771534
378,Grand Plaza Hotel - Takhasosi,3.7,hotel,24.6795158,46.6774668
379,Al-Solidere (1) Hotel Suites,2.8,hotel,24.7847256,46.8252797
380,Coral Olaya Hotel,3.5,hotel,24.674017,46.6937449
381,Mangrove Beach,3.7,hotel,24.9306194,46.997271
382,Al Rafahya Crown,3.7,hotel,24.793234,46.8192995
383,Four Points by Sheraton Riyadh Khaldia,4.1,hotel,24.6381134,46.7123856
384,Hotel Al Murabaa,3.4,hotel,24.6644614,46.7067201
385,Elaf Al Modn Hotel Apartments,3.7,hotel,24.7925,46.7897222
386,"Crowne Plaza Riyadh Minhal, an IHG Hotel",4.5,hotel,24.6896674,46.7173085
387,Carawan Al Khaleej Hotel,3.9,hotel,24.6765765,46.6941213
388,Ganadin Hotel,3.4,hotel,24.7011418,46.6818923
389,"The Ritz-Carlton, Riyadh",4.6,hotel,24.6657249,46.6308668
390,Safarat Hotel,3.7,hotel,24.6600138,46.6072407
391,Aba Alkhail Hotel,4,hotel,24.6418041,46.718482
392,Al Bustan Residence,4.2,hotel,24.7667785,46.5714302
393,Ritaj Hotel Suites,3.3,hotel,24.695508,46.7023467
394,Asoul Najed 2 Hotel Suite,3.8,hotel,24.6853708,46.7205951
395,Splash,4.4,hotel,24.557935,46.637035
396,Holiday Plus Qurtubah,3.6,hotel,24.8186321,46.7305202
397,Radisson Hotel Riyadh Airport,4.7,hotel,24.9142459,46.6891313
398,Intour Hotel - Al Hamra,3.7,hotel,24.7741398,46.7614388
399,OYO 129 Al Ayadi Hotel Suites 3,3.3,hotel,24.5650934,46.6280292
400,Mayyun Hotel 109,5,hotel,24.7972522,46.6270686
401,Doolv 2 Hotel,3.7,hotel,24.7973606,46.6261017
402,Saudi gallery,N\A,art_gallery,24.6979234,46.7418133
403,   The Art Box,4.5,art_gallery,24.7399027,46.6462297
404,Art Season Gallery,5,art_gallery,24.7076301,46.6532038
405,Bukhary art’s,N\A,art_gallery,24.7053981,46.7033689
406,synergy art hub,4.5,art_gallery,24.6854375,46.6900625
407,art conections,5,art_gallery,24.6858542,46.6898835
408,Frame Art Gallery ,5,art_gallery,24.6866563,46.6890353
409,   Marsami,4.9,art_gallery,24.6869431,46.6889588
410,Unique Painting art gallery,5,art_gallery,24.6659133,46.6868374
411,TEQUIN ART  ,5,art_gallery,24.6857138,46.6898522
412,Maqamat Art CO,3.9,art_gallery,24.729573,46.6862134
413,LIVING IN WONDERLAND Gallery,5,art_gallery,24.6850218,46.6759799
414,Forum for Fine Arts Hall,4.4,art_gallery,24.7474777,46.6744152
415, VERO ART,4.8,art_gallery,24.7093251,46.6904956
416,ABSTRACT ARTS GALLERY,4.5,art_gallery,24.6865193,46.688994
417,Inside The Place,4.8,art_gallery,24.6921575,46.6710548
418,Bamboo Art,4.1,art_gallery,24.8281544,46.8025576
419,filjan.art,N\A,art_gallery,24.7135517,46.6752957
420,eagal gallery. ,4,art_gallery,24.7162241,46.68081
421,015 Gallery,4.5,art_gallery,24.6893921,46.6857037
422,Alurev Gallery,3.8,art_gallery,24.7135626,46.6752957
423,Hewar Art Gallery,4.5,art_gallery,24.7114769,46.6744454
424,Whj Allon Art Gallery,N\A,art_gallery,24.6861281,46.689273
425,YUN ART Gallay,4.7,art_gallery,24.6865845,46.6890402
426,Saudi Art,5,art_gallery,24.7295373,46.686194
427,My art gallery,N\A,art_gallery,24.7490826,46.6573011
428,Galaxy Art Gallery,4.9,art_gallery,24.7102715,46.6919777
429,Resin art,4.5,art_gallery,24.7563051,46.7297227
430,Starbucks,4.1,cafe,24.6935,46.6951
431,Java Time,4.2,cafe,24.6828402,46.6971951
432,Dunkin Dontes,4.1,cafe,24.6901547,46.7124241
433,Tim Hortones,4.1,cafe,24.6898985,46.7136312
434,Dolce Ragoza,4.4,cafe,24.6965195,46.7034
435,Starbucks,4.1,cafe,24.697319,46.7019081
436,Dunkin,4.2,cafe,24.691997,46.6934184
437,In chocolate,3.7,cafe,24.6923761,46.6932153
438,Dunkin,4.2,cafe,24.6806895,46.6944797
439,Caribu Kafi,4.2,cafe,24.702843,46.699818
440,Starbucks,4.1,cafe,24.7014002,46.6963208
441,Dunkin,4.2,cafe,24.6987999,46.6902205
442,Starbucks,4.1,cafe,24.6988,46.6899
443,Tim Hortons,4.2,cafe,24.6986875,46.6898125
444,Mama Benz Cafe,4.3,cafe,24.6975625,46.6874375
445,Rifai toast,4.3,cafe,24.6720038,46.7275796
446,Vivenea Lounge,4,cafe,24.6982024,46.6869432
447,Café food prospects,4.4,cafe,24.6632305,46.7037482
448,Golden Tulip Nasserite Hotel,3.5,cafe,24.6595734,46.683504
449,Starbucks,4.1,cafe,24.6935,46.6951
450,Java Time,4.2,cafe,24.6828402,46.6971951
451,Caramel lobby Lounge,4.3,cafe,24.700242,46.682188
452,Starbucks,4.1,cafe,24.704945,46.679131
453,Dunkin,4.1,cafe,24.7043052,46.6821142
454,Higher Executive Hotel,4,cafe,24.7084843,46.6779717
455,Vivenea Lounge,4,cafe,24.6982024,46.6869432
456,Mama Benz Cafe,4.3,cafe,24.6975625,46.6874375
457,Tim Hortons,4.2,cafe,24.6959454,46.6699101
458,Totti Cafe,4.1,cafe,24.6925045,46.6734398
459,Tim Hortons,4.2,cafe,24.6986875,46.6898125
460,Starbucks,4.1,cafe,24.6988,46.6899
461,Dunkin,4.2,cafe,24.6987999,46.6902205
462,Lamud,2.9,cafe,24.6929447,46.6703665
463,Zul Sai,3.7,cafe,24.713591,46.6755535
464,Tim Hortons,4.2,cafe,24.7136379,46.6751825
465,Crabbi Karim,4.3,cafe,24.7046572,46.6650381
466,Starbucks,4.2,cafe,24.714894,46.6778172
467,Aroma Coffee,4.5,cafe,24.6866676,46.6806202
468,Starbucks,4.1,cafe,24.6935,46.6951
469,White foam cafe,3.8,cafe,24.7300841,46.6946022
470,Tim Hortons,4.2,cafe,24.7136379,46.6751825
471,Zul Sai,3.7,cafe,24.713591,46.6755535
472,Starbucks,4.2,cafe,24.714894,46.6778172
473,Higher Executive Hotel,4,cafe,24.7084843,46.6779717
474,Tim Hortons,4.2,cafe,24.7163056,46.6822616
475,Starbucks,4.1,cafe,24.704945,46.679131
476,Dunkin,4.1,cafe,24.7043052,46.6821142
477,Crabbi Karim,4.3,cafe,24.7046572,46.6650381
478,Dunkin Dontes,4.2,cafe,24.7081879,46.6616337
479,Dunkin Dontes,4.1,cafe,24.7257743,46.681398
480,Godfa,4.2,cafe,24.7187069,46.6578857
481,Caramel lobby Lounge,4.3,cafe,24.700242,46.682188
482,Starbucks,4.1,cafe,24.73049,46.671662
483,Sultan of coffee,3.9,cafe,24.7212589,46.6560713
484,Tim Hortons,4.2,cafe,24.6959454,46.6699101
485,Dunkin Dontes,4.2,cafe,24.717241,46.694829
486,Vivenea Lounge,4,cafe,24.6982024,46.6869432
487,Mama Benz Cafe,4.3,cafe,24.6975625,46.6874375
488,Golden Tulip Nasserite Hotel,3.5,cafe,24.6595734,46.683504
489,Starbucks,4.1,cafe,24.6935,46.6951
490,Java Time,4.2,cafe,24.6828402,46.6971951
491,Totti Cafe,4.1,cafe,24.6925045,46.6734398
492,Lamud,2.9,cafe,24.6929447,46.6703665
493,Caramel lobby Lounge,4.3,cafe,24.700242,46.682188
494,Tim Hortons,4.2,cafe,24.6959454,46.6699101
495,Aroma Coffee,4.5,cafe,24.6866676,46.6806202
496,Vivenea Lounge,4,cafe,24.6982024,46.6869432
497,Mama Benz Cafe,4.3,cafe,24.6975625,46.6874375
498,Starbucks,4.1,cafe,24.704945,46.679131
499,Dunkin,4.1,cafe,24.7043052,46.6821142
500,Tim Hortons,4.2,cafe,24.6986875,46.6898125
501,Starbucks,4.1,cafe,24.6988,46.6899
502,Dunkin,4.2,cafe,24.6987999,46.6902205
503,Higher Executive Hotel,4,cafe,24.7084843,46.6779717
504,In chocolate,3.7,cafe,24.6923761,46.6932153
505,Dunkin,4.2,cafe,24.691997,46.6934184
506,Crabbi Karim,4.3,cafe,24.7046572,46.6650381
507,Continent Oasis Hotel,4,cafe,24.680947,46.689278
508,Lotan hotel and spa,4,restaurant,24.7066487,46.6417087
509,Sushi Yoshi,4,restaurant,24.7048211,46.7061255
510,Najdi village,3.8,restaurant,24.6976883,46.6692333
511,Mama Noura,4.3,restaurant,24.6916263,46.7018848
512,Firewood,4.2,restaurant,24.6941192,46.7226815
513,Herfy,3.8,restaurant,24.6940569,46.6983362
514,Saudi restaurants,3.9,restaurant,24.6957429,46.7031135
515,Sheikh MandiSheikh almandi,3.5,restaurant,24.693749,46.701865
516,White Garden,4.2,restaurant,24.6943084,46.6836945
517,Tokyo - L and offers,4.4,restaurant,24.7181459,46.6867051
