id,place_name,average_rating,granular_category,lat,lng
5381,Al -Shadhliya Asset CafÃ©,4.3,cafe,24.6538959,46.5859545
5382,Java Cafe,4.3,cafe,24.6532628,46.5846752
5383,Plot Trojan CafÃ©,4,cafe,24.6532007,46.5853124
5384,Tea taste,4.3,cafe,24.6531701,46.5854202
5385,Shahi Saddam,4.1,cafe,24.6537654,46.5870472
5386,Today's tea,4.1,cafe,24.6532171,46.5860686
5387,Saya tea,4,cafe,24.6537921,46.5879395
5388,Beirut berries,4.2,cafe,24.6538269,46.5886346
5389,On Off Coffee,4.7,cafe,24.6530344,46.587506
5390,Arbies,4.6,restaurant,24.6842275,46.5723653
5391,Sanabel Al -Hijaz for the product and Al -Yaghish,4.8,restaurant,24.6697848,46.547064
5392,"Mento and mesh leaf, the Mahdia branch",4.5,restaurant,24.6697471,46.5470675
5393,One minute burger,5,restaurant,24.6855472,46.5734
5394,Fresh Fast,3.7,restaurant,24.6855798,46.5735066
5395,Karak my duties for fast food,3.8,restaurant,24.6855474,46.5735581
5396,Gatuti and Karak the road,4.5,restaurant,24.6855895,46.5735521
5397,Express Pizza,4.1,restaurant,24.6696206,46.5465098
5398,Enab Lyan Mahdia,4.8,restaurant,24.6696082,46.5464676
5399,Jean Burger,3,restaurant,24.6848136,46.5748192
5400,Chestta shawarma,4.1,restaurant,24.6694767,46.5462289
5401,Al -Ardi restaurants and kitchens,3.7,restaurant,24.6693338,46.5454181
5402,Hot pizza,3.9,restaurant,24.6692881,46.5453015
5403,Azzun shawarma,4.4,restaurant,24.6691839,46.5452849
5404,Qamar Al -Zaman CafÃ©,4.6,cafe,24.6510182,46.5598919
5405,Nestreto Covey,4.5,cafe,24.6505322,46.5599476
5406,Barn,2.8,cafe,24.6505072,46.5597629
5407,Shahi Shaher,5,cafe,24.6453579,46.5695469
5408,Tamr and Hill CafÃ©,4.1,cafe,24.6496744,46.559777
5409,Ghaith tea,4.6,cafe,24.6496298,46.5594052
5410,They came,3.3,cafe,24.6522211,46.5576105
5411,Hyula,5,cafe,24.6453609,46.5623503
5412,McCain coffee,3.5,cafe,24.6486094,46.5570626
5413,The house of taste b,4,restaurant,24.6692683,46.5452272
5414,Bashir,4.4,restaurant,24.6691907,46.544888
5415,Naz Al -Bukhari Restaurant Al -Mahdia Branch,3.8,restaurant,24.6691089,46.5446832
5416,B1 Burger - B One Burger,4.6,restaurant,24.6690965,46.5444727
5417,Hambarten,4.2,restaurant,24.6690493,46.5442448
5418,My meals Abbas,3.7,restaurant,24.6682657,46.5429645
5419,Shahi Ali,5,restaurant,24.6681721,46.5422061
5420,Baltilah and Gizani,5,restaurant,24.6679546,46.5415428
5421,Bader grills,4.4,restaurant,24.6674787,46.5395677
5422,Brussam Al -Muhdia Al -Mahdia,4.1,restaurant,24.6679671,46.5393962
5423,Off that,4.3,restaurant,24.6542568,46.5700398
5424,The essence of kebab,4.5,restaurant,24.6542665,46.5703039
5425,PULB,3.2,restaurant,24.6540012,46.5690597
5426,Reckon,3.7,restaurant,24.6539249,46.5691885
5427,Burger taste restaurant,4,restaurant,24.6535989,46.5709405
5428,No heritage,3.9,restaurant,24.6533642,46.5705504
5429,New buffet,4.3,restaurant,24.6534785,46.5711281
5430,Buffed to fast tables,3.4,restaurant,24.653455,46.5712045
5431,"Bus - atoms by Ibn, Sif Street",,restaurant,24.653397,46.5720974
5432,Undoubted good people,3.7,restaurant,24.654061,46.5744421
5433,Tikka Plus - Tikka Plus,4.7,restaurant,24.6541607,46.5745231
5434,Beef in,4.4,restaurant,24.6540584,46.5744975
5435,Knife,5,restaurant,24.654067,46.5745366
5436,Taif's liver buffet 1,3.7,restaurant,24.653406,46.5743769
5437,Samarkandi Restaurant,4.2,restaurant,24.6533226,46.575554
5438,Falafel Barada Restaurant,4.5,restaurant,24.6532932,46.5759379
5439,Golden Riyadh Cafeteria,3.9,restaurant,24.6533068,46.5765744
5440,Kadlig â€™Sufficient,4.7,cafe,24.6647246,46.5279386
5441,Blacklist Lounge,3.3,cafe,24.6491065,46.5480694
5442,The Myth Cafe - Myth Cafe,4.6,cafe,24.6491408,46.5511516
5443,Love grains cafe,4.4,cafe,24.6491246,46.5512156
5444,Gloria Jeans Cofies,4.4,cafe,24.6641634,46.5264452
5445,Khaled Nasser Mohammed Al -Saif,,cafe,24.6484871,46.5542233
5446,Diam Diamond,3.5,cafe,24.6486645,46.5567927
5447,Barn,2.9,cafe,24.6484399,46.5561137
5448,De Cafe,4.2,cafe,24.6472851,46.5485764
5449,CafÃ© CafÃ© Chamber,3.9,cafe,24.5815732,46.6866275
5450,Fredem Cafe Freedom,4.2,cafe,24.5781817,46.6909327
5451,Crepe and coffee cafe and coffee,3.9,cafe,24.5815992,46.6884554
5452,Ahmed tea,5,cafe,24.5769995,46.6920516
5453,ICTT specialized coffeeExzit Coffee,5,cafe,24.5822887,46.688132
5454,Shahi Samar,4.7,cafe,24.5823253,46.6881599
5455,Especially Kofi,3.5,cafe,24.5708499,46.6930633
5456,Sultan tea,4.7,cafe,24.5856607,46.6848921
5457,ECO CUP Eco Kab,4.9,cafe,24.58385,46.6765173
5458,Starbucks,4.5,cafe,24.5847654,46.6896543
5459,Burger King,3.7,restaurant,24.537538,46.659791
5460,Laila Muhammad Restaurant,5,restaurant,24.623121,46.797247
5461,"My Golden village, Bruced",4.1,restaurant,24.6231196,46.7972703
5462,Boufia Tasali Haila Ayed Al -Mutairi,3.3,restaurant,24.622691,46.7974018
5463,Nou Sallambad Retoriana,3,restaurant,24.6231389,46.7974359
5464,Cheres Û,,restaurant,24.6244167,46.7908056
5465,Cohaitor Karim Restaurant,4.3,restaurant,24.6234808,46.7977658
5466,Nouf Al Harthy buffet for fast food,3.6,restaurant,24.626933,46.7941259
5467,Burger,4.4,restaurant,24.6250625,46.7979375
5468,Pakistani Restaurant,4.1,restaurant,24.6258403,46.7974297
5469,Al -Nahar restaurants branch,4,restaurant,24.6260765,46.7973882
5470,Nour Al -Riyadh Al -Bukhari Restaurant,3.5,restaurant,24.6264706,46.7973248
5471,candies,4.5,restaurant,24.6266394,46.7977788
5472,Sana'a hills restaurant,4.1,restaurant,24.6284863,46.7924326
5473,The success,3.8,restaurant,24.6287479,46.7935384
5474,Rural popularity,4,restaurant,24.6288465,46.7939658
5475,Munir in,,restaurant,24.6238236,46.7875391
5476,Buffet of the Levant Fountain,5,restaurant,24.6294942,46.7967559
5477,Obaid Fahid Al -Shammari Restaurant,4.4,restaurant,24.6295743,46.7972356
5478,Voile,3.8,restaurant,24.6295746,46.7972356
5479,Abu Saqr fast food,3.7,restaurant,24.6297871,46.7976886
5480,Shahi and Saffron,4.7,cafe,24.5617012,46.7002779
5481,House of Kif,4,cafe,24.5617443,46.7006489
5482,Sadiq Cafe,4.2,cafe,24.5613157,46.7012533
5483,Tea tea and more,4.8,cafe,24.5608734,46.7015871
5484,The taste of the Afghan ice cream,4.2,cafe,24.6286682,46.7726778
5485,Tuaib Restaurant,,cafe,24.5991409,46.8006681
5486,Sama Cafe,4.5,cafe,24.596372,46.7939893
5487,Coffee,3.8,cafe,24.5958062,46.7963457
5488,Nader Al -Nahshi,,cafe,24.649836,46.7867594
5489,Naris coffee,3.8,cafe,24.6120757,46.8228145
5490,4 CUPS Coffee |Four Kofi,4,cafe,24.5964884,46.7826866
5491,Fls Kofi,1,cafe,24.6120388,46.8228621
5492,Morocco coffee,4.5,cafe,24.6119525,46.8230186
5493,Rashen Coffee,3.7,cafe,24.6524574,46.7931177
5494,Moroccan mood,4.1,cafe,24.6113188,46.8239154
5495,Bike Cafe,5,cafe,24.6529672,46.789997
5496,Tea,3.9,cafe,24.5958106,46.7795455
5497,Barn's |Barn,2.6,cafe,24.6021543,46.7698781
5498,KM specialized coffee,4.6,cafe,24.6020458,46.7699596
5499,Tea,4.2,cafe,24.6093728,46.7639188
5500,Jawhara Al -Awal CafÃ©,3.5,cafe,24.643787,46.7692488
5501,Dear,,cafe,24.6018879,46.7692347
5502,Hide,5,cafe,24.6018735,46.7692417
5503,Arabica Cafe,3.7,cafe,24.6113366,46.7621788
5504,Furn aldayaa I is an oven of the estate,4,restaurant,24.747387,46.6801649
5505,Subway,4,restaurant,24.751632,46.6858418
5506,Cordiality,3.8,restaurant,24.707874,46.6643194
5507,Java Time,4.3,cafe,24.7603485,46.6725921
5508,Causing,4.1,cafe,24.7353112,46.6473039
5509,Dunkin Dontes,4.1,cafe,24.7474682,46.6521477
5510,Zuwara coffee,3.9,cafe,24.766618,46.6914148
5511,Java Time,4.3,cafe,24.738591,46.6424548
5512,Krisby Karam,4,cafe,24.7378912,46.6409215
5513,Dubio Cafe,4.1,cafe,24.7572506,46.6523614
5514,Camel step,4.3,cafe,24.7693505,46.6910486
5515,pee,4.2,cafe,24.6970352,46.6859325
5516,Portica Long,,cafe,24.7267719,46.6866036
5517,Al -Rawabi CafÃ©,,cafe,24.7259459,46.6863113
5518,Multen,4.1,cafe,24.6743433,46.6681479
5519,Dunkin Dontes,4.3,cafe,24.6699945,46.6748964
5520,Free CafÃ©,4.7,cafe,24.7129198,46.683943
5521,Alpha Cafe,4.1,cafe,24.7102193,46.6855089
5522,J Ko,4.5,cafe,24.7165217,46.6826038
5523,Akkari cafÃ©,2.7,cafe,24.7091514,46.6849158
5524,Fire Grill,4.2,restaurant,24.6982266,46.6869797
5525,Thyme,4.2,restaurant,24.6988341,46.6902823
5526,Sinshri Burger,4.3,restaurant,24.698376,46.6894068
5527,Out Pack Stick House,4.4,restaurant,24.699014,46.6917386
5528,Yukari,4.2,restaurant,24.6978109,46.6835542
5529,Literature cafe,4.1,cafe,24.7713919,46.720106
5530,Tim Harens,4.4,cafe,24.7331463,46.7085137
5531,Cass enough,4.6,cafe,24.7362204,46.7075391
5532,Reville coffee,4.4,cafe,24.7366912,46.7075777
5533,Moroccan mood,4.3,cafe,24.7370803,46.7072814
5534,Tropica,4.1,cafe,24.7373352,46.7074906
5535,Chadliz,5,cafe,24.7372803,46.7073608
5536,Shahi Hossam,5,cafe,24.7380351,46.7239423
5537,Hamad for sweets and drinks,5,cafe,24.738089,46.7239759
5538,Dunkin,3.5,cafe,24.7317096,46.7030847
5539,Starbucks,4.3,cafe,24.737848,46.706841
5540,Moon is enough,4,cafe,24.7324892,46.7028386
5541,Costa Coffee neighborhood,4.3,cafe,24.73804,46.706755
5542,Dunkin ' - Dunkin,,cafe,24.7358802,46.7030571
5543,D.how,4.2,cafe,24.7348125,46.7003125
5544,Dunkin Dontes,3.4,cafe,24.7349478,46.6999864
5545,Cosy,4.1,cafe,24.741552,46.7048585
5546,Fittit CafÃ©,4.8,cafe,24.7427944,46.7251409
5547,Kodo,3.7,restaurant,24.7601287,46.717744
5548,Domino,4.1,restaurant,24.7475933,46.7457487
5549,Maestro Pizza,4,restaurant,24.7485281,46.7452554
5550,Burger and grilled potatoes,4.1,restaurant,24.7619053,46.7154982
5551,Jean Burger,4,restaurant,24.696727,46.703506
5552,Domino,4.1,restaurant,24.6970348,46.7018623
5553,Panda Express,4.5,restaurant,24.6970214,46.7018821
5554,Sweets his reputation,4.3,restaurant,24.762608,46.715171
5555,Lens Kitchen,3.5,restaurant,24.6961207,46.7031484
5556,Subway,4.3,restaurant,24.7411485,46.7511524
5557,Hambarten,4,restaurant,24.7421365,46.7513178
5558,House of the grill,3.8,restaurant,24.6997821,46.6713131
5559,Dama,3.8,restaurant,24.6969836,46.683986
5560,Pergarezar,4,restaurant,24.698474,46.669224
5561,Jean Burger Specialist,3.7,restaurant,24.704291,46.665477
5562,Delly taste restaurant,4,restaurant,24.6949445,46.683075
5563,Porter House Restaurant,4.2,restaurant,24.694002,46.6788305
5564,La Rostika Petzarea,4.1,restaurant,24.6945896,46.6834839
5565,Eriz Narcissus Restaurant,3.5,restaurant,24.8622807,46.6535659
5566,Des ^ ~ ^ Camera,,restaurant,24.8621717,46.6535771
5567,Shahi my pills Muhammad,4.3,restaurant,24.8623525,46.6513083
5568,Bruced Ki,4,restaurant,24.86758,46.6405108
5569,Shawarma time,4,restaurant,24.8622209,46.6508776
5570,The countryside of popular food,3.9,restaurant,24.866755,46.641146
5571,L & R Restaurant,3.7,restaurant,24.8670492,46.6407019
5572,Kerk hospitality restaurant for Indian and Chinese Indian food,3.9,restaurant,24.8615289,46.6538917
5573,For the values â€‹â€‹of Umm Turki,4.8,restaurant,24.8621176,46.6505007
5574,Wafa buffet to provide meals,3.1,restaurant,24.8666032,46.6409493
5575,Retsorana Vood at Citring Service Ladd.,4.7,restaurant,24.8609123,46.6542154
5576,Rova countryside,4.1,restaurant,24.8608744,46.6542061
5577,Naz Al -Bukhari Restaurant,3.9,restaurant,24.8635305,46.6424724
5578,Zara restaurants,3.9,restaurant,24.8633639,46.642618
5579,House,4.6,restaurant,24.8596043,46.6548924
5580,Falafel Pie I Falafel Pie,4.5,restaurant,24.8632141,46.6426543
5581,Sha Shawarma Narcissus,4.3,restaurant,24.8605688,46.6486677
5582,Swl-Swail,4,restaurant,24.8630576,46.6427709
5583,Fawal Nimr,4.1,restaurant,24.8610418,46.6664679
5584,Bruced Al -Nurmani,4,restaurant,24.8621834,46.6440271
5585,Roshan Tea |Rochen tea,3.7,cafe,24.8577505,46.6417082
5586,Half a million,4.3,cafe,24.855348,46.647532
5587,Chadliz,3.5,cafe,24.8579885,46.6403475
5588,Coffee Brigades,3.9,cafe,24.857854,46.640369
5589,Arabica Star,4,cafe,24.8578538,46.640369
5590,Braqma,4.8,cafe,24.8549031,46.6480314
5591,Veloce Cafe,3.8,cafe,24.8547647,46.647951
5592,Halla is enough,4,cafe,24.8547464,46.6479834
5593,Saleh tea,5,cafe,24.8547733,46.6470157
5594,And a thousand Diamond Long,3.5,cafe,24.854462,46.648112
5595,Taini Bird Cafe,4.6,cafe,24.8616816,46.6339994
5596,La Rio Rystorana & Long,4.7,cafe,24.8543325,46.648058
5597,Drus and coffee,4.5,cafe,24.8546379,46.6697135
5598,My cooks to serve meals,4.7,restaurant,24.8917975,46.6122859
5599,A house I hear me,4.5,restaurant,24.8938078,46.6073429
5600,Bukhari Bukhari Restaurant,3.8,restaurant,24.8940022,46.6065276
5601,The Mira Al -Bukhari Corner Restaurant,3.4,restaurant,24.8939807,46.6065416
5602,Al -Ruwaili Al -Bukhari Restaurant,2.6,restaurant,24.8941834,46.6052914
5603,buffet,,restaurant,24.8935315,46.6060423
5604,Lama Potto,,restaurant,24.8935315,46.6060423
5605,"à¦®à¦¾ à¦¬à¦¾à¦‚à¦²à¦¾à¦¦à§‡à¦¶à§€ à¦¹à§‹à¦Ÿà§‡à¦² Restaurant Restaurant",5,restaurant,24.8935315,46.6060423
5606,Fuller,3.3,restaurant,24.8935315,46.6060423
5607,Dunkin Dunkin,4.4,cafe,24.9546875,46.6264375
5608,Coffee and Sabbin concerts,,cafe,24.8879582,46.5847307
5609,Dr. Kev,4.7,cafe,24.8772241,46.5960328
5610,The first jewel,,cafe,24.882725,46.5877133
5611,Country of the traveler for a shish and the honey,3.4,cafe,24.8826293,46.5877106
5612,The ninth Diwanah of the Arab Coffee,4.4,cafe,24.8816243,46.5876653
5613,McDonald's,3.7,restaurant,24.889092,46.696897
5614,Kodo,3.6,restaurant,24.8890856,46.6970655
5615,Capses restaurantNarcissus branch,4.2,restaurant,24.888583,46.6972141
5616,Sweets of smoke,5,restaurant,24.8730476,46.6304729
5617,Kabsa legendAstort Alkabsah,4.6,restaurant,24.8726978,46.6305506
5618,BAMBAO Pambo,3.8,restaurant,24.8726785,46.6306541
5619,Joshnam,5,restaurant,24.8725798,46.6304508
5620,Saty Box Sati Box,3.6,restaurant,24.8724962,46.6306045
5621,Lavender Flevres (Central Kitchen),4.1,restaurant,24.8766108,46.6166051
5622,Central cuisine,4.3,restaurant,24.8765563,46.6165409
5623,Zaman Al -Fairah Restaurant Damascene,4.1,restaurant,24.8864136,46.6136316
5624,Bruced white chicken,4.5,restaurant,24.8862932,46.6135069
5625,White Chicken,4,restaurant,24.8863054,46.6134946
5626,"Delicious, accent pizza.",4,restaurant,24.8782656,46.6141518
5627,Pizza Kayan Kane dough,4.3,restaurant,24.8783043,46.6141271
5628,Enlightenment,3.8,restaurant,24.8798084,46.6134279
5629,And a Ndis,3.9,restaurant,24.877415,46.6145263
5630,Timur restaurants,4.1,restaurant,24.880579,46.6130338
5631,Rafidain Corner,4.1,restaurant,24.8803078,46.6130922
5632,Dunkin,3.6,cafe,24.8668594,46.6195485
5633,The home of a time for Arab coffee - Al -Madi'ah neighborhood,4.9,cafe,24.8665713,46.6192184
5634,Seasons Coffee,4.9,cafe,24.8676265,46.6163462
5635,Omar Kofi,4.5,cafe,24.8657363,46.620487
5636,Kofi Breeze,4.8,cafe,24.8675318,46.6162165
5637,Fermer Kofi Shop,5,cafe,24.8623341,46.6310382
5638,Arabica Star,4.3,cafe,24.8620199,46.630409
5639,ADNOC fuel station,3.8,cafe,24.861898,46.6303484
5640,Cuffed Kofi,3.9,cafe,24.795218,46.8647628
5641,Breakfast and Karak,3.8,cafe,24.804187,46.8544243
5642,Tim Hortons,4.1,cafe,24.804686,46.8558797
5643,Dan Cafe Janadriyah,5,cafe,24.8022422,46.8602675
5644,Evening tea,4.6,cafe,24.7938482,46.8678595
5645,Egery tea,1,cafe,24.786981,46.8262264
5646,Crabbi Karim,4.7,cafe,24.8072144,46.8522039
5647,Cafe and Dallah Cafe,5,cafe,24.7935449,46.8683214
5648,CapoKapu - toaster and specialized coffee,4.7,cafe,24.7931927,46.8688923
5649,Karak mood,3.4,cafe,24.8077849,46.8518967
5650,Moroccan mood,4.5,cafe,24.7082473,46.6865218
5651,Damsku Cafe,4.2,cafe,24.7067216,46.6876884
5652,Coffee,3.8,cafe,24.707217,46.688636
5653,Dunkin Dontes,4,cafe,24.7131356,46.6338002
5654,Liers,,cafe,24.7078397,46.6785978
5655,Sky Long,3.6,cafe,24.7071917,46.6782888
5656,Jolt Goulet,3,cafe,24.7066768,46.6791862
5657,Starbucks,3.1,cafe,24.7082399,46.6787842
5658,Barn's |Barn,3.5,cafe,24.785848,46.8809653
5659,Nine Cafe,4.4,cafe,24.7871926,46.8778756
5660,Karak House,4.7,cafe,24.7874785,46.8772841
5661,Dan Cafe,4,cafe,24.7876434,46.8767395
5662,Tea,3.8,cafe,24.7876526,46.8767175
5663,Shahi my pill,4.3,cafe,24.7446544,46.8394697
5664,Daily Kar,4.5,cafe,24.7454521,46.8389012
5665,Diwaniya CafÃ© Samara,4.8,cafe,24.7879058,46.877516
5666,Asia Restaurant and Kofi,,cafe,24.787974,46.877411
5667,Dunkin Dontes,3.9,cafe,24.7880124,46.8773478
5668,Copy coffee corner,4.4,cafe,24.7474636,46.8373937
5669,Dodi Cafe is sufficient,3.9,cafe,24.7476199,46.8372941
5670,Server,3,cafe,24.7423676,46.8405163
5671,Cafe Star Sky,4.1,cafe,24.7537875,46.8324531
5672,Hill CafÃ© and Karak,3.4,cafe,24.763063,46.8208829
5673,Railway tea,4.5,cafe,24.7626106,46.820719
5674,Cafe coffee,4.5,cafe,24.749442,46.8361358
5675,Sheria Cafe,3.7,cafe,24.7621976,46.8201351
5676,I will not understand Est Riad,5,cafe,24.7544891,46.8254923
5677,Yemen Kofi,,cafe,24.5983789,46.7402416
5678,Cafe coffee died,2.7,cafe,24.6110625,46.7551875
5679,Samawer Cafe,4.2,cafe,24.6067756,46.7426161
5680,Star One Lounge,4.4,cafe,24.6111054,46.7551777
5681,Baroli Cafe,3.5,cafe,24.6112619,46.7555949
5682,Sidat specialized coffee,4.9,cafe,24.588228,46.7600579
5683,Tea and sesame,4.4,cafe,24.5990522,46.7669716
5684,Various tea,4.6,cafe,24.6112996,46.7483985
5685,It was enough,4.7,cafe,24.5856188,46.7561199
5686,Starbucks,4.3,cafe,24.5861837,46.7591053
5687,Coffee coffee,5,cafe,24.5881578,46.7627805
5688,Food left the tag,4.7,cafe,24.612767,46.756757
5689,A stake for meals,,cafe,24.5883731,46.7633694
5690,Dr. Kev,4.1,cafe,24.5875376,46.7623424
5691,Diwaniya beauty,,cafe,24.607434,46.740363
5692,"Cafe, good, our God",4.6,cafe,24.6131875,46.7548125
5693,Kofi Salem Al -Afari for cold and hot drinks,4.3,cafe,24.6129877,46.7562632
5694,The Coffee Address |Coffee,5,cafe,24.6124542,46.7476659
5695,Burger King,3.6,restaurant,24.568981,46.789057
5696,Herfy,3.8,restaurant,24.6152174,46.7569474
5697,Romance -AziziaAl romansiah,4.3,restaurant,24.5998497,46.748558
5698,Al -Harthi Al -Bukhari Restaurant,3.5,restaurant,24.6001713,46.7538394
5699,Grill,4.3,restaurant,24.5987822,46.7553069
5700,Lin enlightenment restaurants,4.2,restaurant,24.5987424,46.7553246
5701,Pizza and Pasta Restaurant Taste the top,4.3,restaurant,24.5971453,46.7555436
5702,Fawal Abdullah Hassan Al -Shehri,3.7,restaurant,24.5974639,46.7496723
5703,Al -Azizia neighborhood,3.8,restaurant,24.5976,46.7495792
5704,Riyadh nights restaurants,3.6,restaurant,24.597809,46.7494828
5705,"Buffet, Taif 2",4.1,restaurant,24.5977505,46.7494905
5706,Tagsah Restaurant,4.1,restaurant,24.5981933,46.749311
5707,Sama Qaryati Restaurant,4.1,restaurant,24.5981853,46.7492771
5708,Rayhan Ratorana,4,restaurant,24.5978493,46.7492894
5709,Bukhari Restaurant,3.8,restaurant,24.5983926,46.7491355
5710,For fast food,3.8,restaurant,24.5987479,46.7490192
5711,Frots at Fezetble,4.3,restaurant,24.5969689,46.7496469
5712,Prices,4,restaurant,24.5987459,46.7489583
5713,Dear,4.4,restaurant,24.5975377,46.7491815
5714,Nile club cafes,4.4,cafe,24.6025607,46.73263
5715,Popular coffee,3.3,cafe,24.6037245,46.7305409
5716,Nuri Cafe CafÃ©,5,cafe,24.5988882,46.7122003
5717,Zeus CafÃ©,4.6,cafe,24.6024306,46.7350863
5718,Jawhara Bisha Restaurant Mana Nyaaaararat Biishaa,5,cafe,24.6037276,46.7202495
5719,Starbucks,4.4,cafe,24.6040865,46.7323891
5720,Arab treasures to provide meals,4,cafe,24.6046713,46.72172
5721,God's guest,4.1,cafe,24.6047506,46.7216878
5722,International Square,4.1,cafe,24.5677872,46.7295922
5723,Park near Harhaj Bin Qasim,,cafe,24.5718173,46.7401174
5724,Dora El Prince CafÃ©,3.4,cafe,24.606322,46.727339
5725,CafÃ© and cafes of Egypt's eyes,4.3,cafe,24.6004024,46.7105521
5726,Arab Royal CafÃ©,2.8,cafe,24.6057803,46.7203416
5727,70 enough,5,cafe,24.6057481,46.7321914
5728,The excused,,cafe,24.6057481,46.7321914
5729,The cafÃ© of the pyramid nights,4.2,cafe,24.6059469,46.7202481
5730,Sweet taste,4.6,restaurant,24.5683562,46.7036107
5731,Munafi and more,4.4,restaurant,24.5678365,46.7018051
5732,Furj Al -Shifa,4.2,restaurant,24.5674118,46.7021074
5733,Buffet,3.8,restaurant,24.572073,46.700488
5734,Falling the Jarat Al -Joud,3.5,restaurant,24.5673452,46.7024146
5735,Cuar,,restaurant,24.5673452,46.7024146
5736,Ladder,,restaurant,24.5673452,46.7024146
5737,Badr neighborhood,,restaurant,24.5673452,46.7024146
5738,buffet,5,restaurant,24.5673452,46.7024146
5739,Riad newspaper,,restaurant,24.5673452,46.7024146
5740,Najd Retorna newspaper,5,restaurant,24.5673452,46.7024146
5741,Arab enlightenment of seafood,4.5,restaurant,24.570809,46.6993792
5742,Herfy,3.8,restaurant,24.6131416,46.6820341
5743,The exquisite estate oven,4.1,restaurant,24.5956589,46.6476937
5744,Ferresca,4.2,restaurant,24.5982236,46.6459141
5745,Ghobas Restaurant more,4,restaurant,24.616196,46.6893768
5746,Hardez,3.3,restaurant,24.6004174,46.6442813
5747,Subway,3.8,restaurant,24.608884,46.65616
5748,Kentucky chicken,3.5,restaurant,24.6004966,46.6442266
5749,Cuzenos casting,3.7,restaurant,24.6086956,46.6562334
5750,Robins knife,3.8,restaurant,24.5464541,46.6501654
5751,Fresh,3.6,restaurant,24.6002206,46.6443952
5752,Maestro Pizza,3.9,restaurant,24.5375771,46.6582803
5753,Subway,3.4,restaurant,24.537588,46.657985
5754,McDonald's,3.9,restaurant,24.537533,46.657906
5755,Berger,3.8,restaurant,24.5389028,46.6526725
5756,Kentucky,3.1,restaurant,24.5358164,46.6566777
5757,light,3.2,restaurant,24.5587846,46.6373493
5758,Hardez,4.1,restaurant,24.5589375,46.6370625
5759,McDonald's,3.3,restaurant,24.557901,46.637203
5760,Kentucky chicken,3.7,restaurant,24.5582222,46.6362541
5761,Indian Style Restaurant,4.2,restaurant,24.5615693,46.6796375
5762,Romance,4.7,restaurant,24.5645125,46.6833281
5763,Barnes Cafe,4,cafe,24.5708925,46.6678811
5764,Specialized and more coffee,4.7,cafe,24.5738582,46.6699745
5765,MalihaSpecialized coffee,4.4,cafe,24.5540462,46.67343
5766,Gray Mug Copy CafÃ©,4.3,cafe,24.5540792,46.6731773
5767,Beck,5,cafe,24.5671731,46.665687
5768,Kyan | Entity,4.2,cafe,24.5750776,46.669588
5769,Eagle KofiSpecialized coffee,4.7,cafe,24.553243,46.6725027
5770,Pandimk Kofi,4.5,cafe,24.5684375,46.6638125
5771,The Coffee between & T -Lev,3.9,cafe,24.5684375,46.6638125
5772,Cinnabon,2.4,cafe,24.5698889,46.6637736
5773,Cinnabon,2.5,cafe,24.5696663,46.66327
5774,Source,5,cafe,24.5696663,46.66327
5775,The Hub: Tiko-ULB-SARS-CKKN,3.6,cafe,24.5696752,46.6631389
5776,Starbucks,3.7,cafe,24.5694441,46.6626859
5777,CafÃ© CafÃ© Chamber,4.2,cafe,24.5762266,46.696879
5778,Our past cafe,3.7,cafe,24.5758425,46.6963066
5779,Anmar Al -Safwah CafÃ©,2.7,cafe,24.5769449,46.6979573
5780,Denkin,3.2,cafe,24.5781608,46.701288
5781,Starbucks Starbucks,4.3,cafe,24.5783677,46.7017297
5782,Kyan | Entity,4.3,cafe,24.5781571,46.6997467
5783,Stage Club,3.1,cafe,24.5785214,46.7019667
5784,C x Cafe,4,cafe,24.5645626,46.7100545
5785,Nights of Karam Lounge,4.5,cafe,24.5647909,46.7102503
5786,Skilled Cafe Long,4.1,cafe,24.5645412,46.7100744
5787,Copper coffee,4.2,cafe,24.5647083,46.710276
5788,Wasel Tea CafÃ©,4.8,cafe,24.5602478,46.7025515
5789,Lounge Karam Cafe,4.2,cafe,24.5599327,46.7028842
5790,Jassim Boufia for fast food,4.6,restaurant,24.7497942,46.8476463
5791,Muhammad Shah,,restaurant,24.7467086,46.8488125
5792,Buffed place stars for fast food,3.5,restaurant,24.7604573,46.8408234
5793,Originally,4.3,restaurant,24.7603293,46.8406871
5794,Popular kitchen naked and eating southern,5,restaurant,24.7390411,46.8535585
5795,Mid Town Restaurant,3.5,restaurant,24.7448913,46.845986
5796,Rawan Spa juices,4.4,restaurant,24.7452446,46.8455932
5797,Kabayan,4.1,restaurant,24.7477009,46.8437785
5798,Shabati 65,5,restaurant,24.7448944,46.845861
5799,Pesa focus at Brussd,2.4,restaurant,24.7449776,46.8457776
5800,Liquidation,4.4,restaurant,24.7448552,46.8458808
5801,Grill Grill,4.4,restaurant,24.7446356,46.846057
5802,"Tower of juice, shawarma, burger, Batza, juice",5,restaurant,24.7448981,46.8458054
5803,Grilled burger,,restaurant,24.7444435,46.8461987
5804,Al -Bukhari Youth Restaurant,3.5,restaurant,24.7482596,46.8433599
5805,Satellite Spices Restaurant,4,restaurant,24.7484006,46.843272
5806,Al -Safwa Corner Restaurant,3.7,restaurant,24.7444813,46.8461122
5807,Romance,4.2,restaurant,24.7335149,46.814627
5808,Soden units,4.5,restaurant,24.7727214,46.8376723
5809,Pyramid land,3.6,restaurant,24.7754022,46.8361307
